Timestamp,Data
2025-02-22 15:17:19,Accelerometer: X: 169.21 Y: -573.03 Z: 720.29
2025-02-22 15:17:20,Gyroscope: X: -134942.50 Y: -11760.00 Z: 6457.50
2025-02-22 15:17:20,932
2025-02-22 15:17:20,Accelerometer: X: 62.95 Y: -688.93 Z: -714.68
2025-02-22 15:17:21,Gyroscope: X: 10307.50 Y: -5915.00 Z: -16362.50
2025-02-22 15:17:21,23
2025-02-22 15:17:21,Accelerometer: X: 415.04 Y: -37.33 Z: 995.52
2025-02-22 15:17:22,Gyroscope: X: 8540.00 Y: -26110.00 Z: -17657.50
2025-02-22 15:17:22,933
2025-02-22 15:17:22,Accelerometer: X: 408.09 Y: 127.73 Z: 928.54
2025-02-22 15:17:23,Gyroscope: X: 595.00 Y: 13667.50 Z: 560.00
2025-02-22 15:17:23,934
2025-02-22 15:17:23,Accelerometer: X: 279.62 Y: 106.51 Z: 973.19
2025-02-22 15:17:23,Gyroscope: X: -455.00 Y: -1155.00 Z: 1050.00
2025-02-22 15:17:24,935
2025-02-22 15:17:24,Accelerometer: X: 275.72 Y: 97.84 Z: 975.02
2025-02-22 15:17:24,Gyroscope: X: -1312.50 Y: 3237.50 Z: 945.00
2025-02-22 15:17:25,934
2025-02-22 15:17:25,Accelerometer: X: 277.55 Y: 95.65 Z: 975.02
2025-02-22 15:17:25,Gyroscope: X: 192.50 Y: -192.50 Z: 280.00
2025-02-22 15:17:25,23
2025-02-22 15:17:26,Accelerometer: X: 277.92 Y: 94.31 Z: 975.02
2025-02-22 15:17:26,Gyroscope: X: 665.00 Y: -1067.50 Z: 350.00
2025-02-22 15:17:26,24
2025-02-22 15:17:27,Accelerometer: X: 272.30 Y: 94.31 Z: 976.24
2025-02-22 15:17:27,Gyroscope: X: -52.50 Y: 210.00 Z: 437.50
2025-02-22 15:17:27,24
2025-02-22 15:17:28,Accelerometer: X: 274.38 Y: 95.89 Z: 975.76
2025-02-22 15:17:28,Gyroscope: X: 122.50 Y: 770.00 Z: 350.00
2025-02-22 15:17:28,23
2025-02-22 15:17:28,Accelerometer: X: 289.38 Y: 95.65 Z: 971.36
2025-02-22 15:17:29,Gyroscope: X: 5425.00 Y: -19372.50 Z: 4445.00
2025-02-22 15:17:29,23
2025-02-22 15:17:29,Accelerometer: X: 306.46 Y: 93.09 Z: 966.48
2025-02-22 15:17:30,Gyroscope: X: 1137.50 Y: -4112.50 Z: 315.00
2025-02-22 15:17:30,23
2025-02-22 15:17:30,Accelerometer: X: 307.68 Y: 99.06 Z: 965.02
2025-02-22 15:17:30,Gyroscope: X: 87.50 Y: -525.00 Z: 1365.00
2025-02-22 15:17:31,23
2025-02-22 15:17:31,Accelerometer: X: 306.83 Y: 95.89 Z: 965.63
2025-02-22 15:17:31,Gyroscope: X: 490.00 Y: 997.50 Z: -210.00
2025-02-22 15:17:32,25
2025-02-22 15:17:32,Accelerometer: X: 305.98 Y: 100.16 Z: 965.26
2025-02-22 15:17:32,Gyroscope: X: 87.50 Y: 420.00 Z: 297.50
2025-02-22 15:17:33,23
2025-02-22 15:17:33,Accelerometer: X: 309.88 Y: 96.38 Z: 964.65
2025-02-22 15:17:33,Gyroscope: X: -122.50 Y: 1592.50 Z: -262.50
2025-02-22 15:17:34,24
2025-02-22 15:17:34,Accelerometer: X: 309.39 Y: 99.55 Z: 964.53
2025-02-22 15:17:34,Gyroscope: X: -262.50 Y: 490.00 Z: 735.00
2025-02-22 15:17:34,23
2025-02-22 15:17:35,Accelerometer: X: 306.59 Y: 103.94 Z: 964.65
2025-02-22 15:17:35,Gyroscope: X: -700.00 Y: -805.00 Z: 910.00
2025-02-22 15:17:35,25
2025-02-22 15:17:36,Accelerometer: X: 307.93 Y: 101.87 Z: 964.41
2025-02-22 15:17:36,Gyroscope: X: -350.00 Y: -210.00 Z: 770.00
2025-02-22 15:17:36,24
2025-02-22 15:17:37,Accelerometer: X: 309.39 Y: 99.06 Z: 964.17
2025-02-22 15:17:37,Gyroscope: X: 507.50 Y: -262.50 Z: 752.50
2025-02-22 15:17:37,25
2025-02-22 15:17:37,Accelerometer: X: 306.22 Y: 101.26 Z: 964.90
2025-02-22 15:17:38,Gyroscope: X: 87.50 Y: -297.50 Z: 700.00
2025-02-22 15:17:38,22
2025-02-22 15:17:38,Accelerometer: X: 307.07 Y: 96.62 Z: 965.14
2025-02-22 15:17:39,Gyroscope: X: -192.50 Y: 17.50 Z: 87.50
2025-02-22 15:17:39,23
2025-02-22 15:17:39,Accelerometer: X: 308.66 Y: 99.19 Z: 964.53
2025-02-22 15:17:40,Gyroscope: X: -280.00 Y: 315.00 Z: 402.50
2025-02-22 15:17:40,23
2025-02-22 15:17:40,Accelerometer: X: 310.37 Y: 97.60 Z: 964.04
2025-02-22 15:17:40,Gyroscope: X: 297.50 Y: 367.50 Z: 297.50
2025-02-22 15:17:41,23
2025-02-22 15:17:41,Accelerometer: X: 311.10 Y: 99.43 Z: 963.56
2025-02-22 15:17:41,Gyroscope: X: -612.50 Y: -1032.50 Z: -735.00
2025-02-22 15:17:42,23
2025-02-22 15:17:42,Accelerometer: X: 309.88 Y: 87.11 Z: 965.75
2025-02-22 15:17:42,Gyroscope: X: 1452.50 Y: 3080.00 Z: -822.50
2025-02-22 15:17:43,23
2025-02-22 15:17:43,Accelerometer: X: 311.22 Y: 95.04 Z: 964.17
2025-02-22 15:17:43,Gyroscope: X: 665.00 Y: -1767.50 Z: -87.50
2025-02-22 15:17:43,24
2025-02-22 15:17:44,Accelerometer: X: 312.32 Y: 99.80 Z: 963.19
2025-02-22 15:17:44,Gyroscope: X: 402.50 Y: -1207.50 Z: 1050.00
2025-02-22 15:17:44,22
2025-02-22 15:17:45,Accelerometer: X: 313.17 Y: 102.85 Z: 962.34
2025-02-22 15:17:45,Gyroscope: X: -437.50 Y: -472.50 Z: 700.00
2025-02-22 15:17:45,25
2025-02-22 15:17:45,Accelerometer: X: 312.56 Y: 93.21 Z: 963.68
2025-02-22 15:17:46,Gyroscope: X: 560.00 Y: 1102.50 Z: -350.00
2025-02-22 15:17:46,22
2025-02-22 15:17:46,Accelerometer: X: 309.88 Y: 98.33 Z: 964.04
2025-02-22 15:17:47,Gyroscope: X: -280.00 Y: 1540.00 Z: -385.00
2025-02-22 15:17:47,23
2025-02-22 15:17:47,Accelerometer: X: 313.30 Y: 94.18 Z: 963.31
2025-02-22 15:17:48,Gyroscope: X: -490.00 Y: 1417.50 Z: -630.00
2025-02-22 15:17:48,22
2025-02-22 15:17:48,Accelerometer: X: 309.88 Y: 94.79 Z: 964.29
2025-02-22 15:17:49,Gyroscope: X: 2345.00 Y: -1767.50 Z: 1277.50
2025-02-22 15:17:49,24
2025-02-22 15:17:49,Accelerometer: X: 311.22 Y: 96.38 Z: 963.80
2025-02-22 15:17:50,Gyroscope: X: 700.00 Y: -787.50 Z: 245.00
2025-02-22 15:17:50,25
2025-02-22 15:17:50,Accelerometer: X: 318.18 Y: 96.14 Z: 961.36
2025-02-22 15:17:51,Gyroscope: X: 490.00 Y: 1312.50 Z: -70.00
2025-02-22 15:17:51,23
2025-02-22 15:17:51,Accelerometer: X: 319.40 Y: 93.94 Z: 961.36
2025-02-22 15:17:51,Gyroscope: X: 525.00 Y: 2082.50 Z: -70.00
2025-02-22 15:17:52,24
2025-02-22 15:17:52,Accelerometer: X: 321.23 Y: 93.82 Z: 960.75
2025-02-22 15:17:52,Gyroscope: X: 455.00 Y: 1785.00 Z: 105.00
2025-02-22 15:17:53,23
2025-02-22 15:17:53,Accelerometer: X: 325.25 Y: 105.16 Z: 957.94
2025-02-22 15:17:53,Gyroscope: X: -525.00 Y: -262.50 Z: 945.00
2025-02-22 15:17:54,23
2025-02-22 15:17:54,Accelerometer: X: 328.06 Y: 99.80 Z: 957.33
2025-02-22 15:17:54,Gyroscope: X: -280.00 Y: 2590.00 Z: 1085.00
2025-02-22 15:17:54,23
2025-02-22 15:17:55,Accelerometer: X: 329.40 Y: 100.65 Z: 956.97
2025-02-22 15:17:55,Gyroscope: X: 490.00 Y: 1295.00 Z: 2537.50
2025-02-22 15:17:55,23
2025-02-22 15:17:56,Accelerometer: X: 316.47 Y: -9.88 Z: 966.24
2025-02-22 15:17:56,Gyroscope: X: 2817.50 Y: 3692.50 Z: 5285.00
2025-02-22 15:17:56,23
2025-02-22 15:17:57,Accelerometer: X: 313.30 Y: -40.99 Z: 1099.46
2025-02-22 15:17:57,Gyroscope: X: -13195.00 Y: -15207.50 Z: 28612.50
2025-02-22 15:17:57,23
2025-02-22 15:17:57,Accelerometer: X: 256.08 Y: -725.78 Z: 649.77
2025-02-22 15:17:58,Gyroscope: X: -59832.50 Y: 38640.00 Z: -2117.50
2025-02-22 15:17:58,933
2025-02-22 15:17:58,Accelerometer: X: 88.82 Y: -848.02 Z: -535.46
2025-02-22 15:17:59,Gyroscope: X: 2747.50 Y: -1487.50 Z: -2170.00
2025-02-22 15:17:59,934
2025-02-22 15:17:59,Accelerometer: X: 331.84 Y: 140.30 Z: 1057.98
2025-02-22 15:17:59,Gyroscope: X: -11637.50 Y: 962.50 Z: -20982.50
2025-02-22 15:18:00,934
2025-02-22 15:18:00,Accelerometer: X: 30.50 Y: -91.38 Z: 889.75
2025-02-22 15:18:00,Gyroscope: X: -176347.50 Y: -63612.50 Z: -13825.00
2025-02-22 15:18:00,934
2025-02-22 15:18:01,Accelerometer: X: -25.13 Y: -972.22 Z: -234.97
2025-02-22 15:18:01,Gyroscope: X: 40810.00 Y: -29382.50 Z: -2485.00
2025-02-22 15:18:01,31
2025-02-22 15:18:02,Accelerometer: X: 364.54 Y: 28.30 Z: 1036.51
2025-02-22 15:18:02,Gyroscope: X: 32620.00 Y: -175.00 Z: -8295.00
2025-02-22 15:18:02,934
2025-02-22 15:18:03,Accelerometer: X: 363.56 Y: 371.61 Z: 995.52
2025-02-22 15:18:03,Gyroscope: X: 20790.00 Y: 46025.00 Z: 10027.50
2025-02-22 15:18:03,935
2025-02-22 15:18:03,Accelerometer: X: -10.49 Y: -956.24 Z: -18.67
2025-02-22 15:18:04,Gyroscope: X: -56612.50 Y: -14367.50 Z: 15505.00
2025-02-22 15:18:04,25
2025-02-22 15:18:04,Accelerometer: X: -13.66 Y: -1009.55 Z: -104.55
2025-02-22 15:18:05,Gyroscope: X: 14665.00 Y: 17657.50 Z: 13422.50
2025-02-22 15:18:05,933
2025-02-22 15:18:05,Accelerometer: X: 270.11 Y: -324.28 Z: 595.85
2025-02-22 15:18:05,Gyroscope: X: 117372.50 Y: 144567.50 Z: -150815.00
2025-02-22 15:18:06,934
2025-02-22 15:18:06,Accelerometer: X: 244.98 Y: 371.73 Z: 953.31
2025-02-22 15:18:06,Gyroscope: X: -29470.00 Y: -4112.50 Z: 9660.00
2025-02-22 15:18:07,934
2025-02-22 15:18:07,Accelerometer: X: 196.18 Y: -266.69 Z: 914.39
2025-02-22 15:18:07,Gyroscope: X: -470890.00 Y: -172672.50 Z: 65975.00
2025-02-22 15:18:07,888
2025-02-22 15:18:08,Accelerometer: X: 80.89 Y: -950.62 Z: -16.96
2025-02-22 15:18:08,Gyroscope: X: 141855.00 Y: 38482.50 Z: 11025.00
2025-02-22 15:18:08,932
2025-02-22 15:18:09,Accelerometer: X: -147.25 Y: 25.74 Z: 1009.79
2025-02-22 15:18:09,Gyroscope: X: -35.00 Y: 3867.50 Z: -332.50
2025-02-22 15:18:09,934
2025-02-22 15:18:10,Accelerometer: X: -23.67 Y: 185.44 Z: 1011.62
2025-02-22 15:18:10,Gyroscope: X: -35770.00 Y: -15680.00 Z: -2677.50
2025-02-22 15:18:10,933
2025-02-22 15:18:10,Accelerometer: X: 39.65 Y: 147.01 Z: 996.74
2025-02-22 15:18:11,Gyroscope: X: 28665.00 Y: 14087.50 Z: 7280.00
2025-02-22 15:18:11,934
2025-02-22 15:18:12,Accelerometer: X: -221.55 Y: 250.59 Z: 910.12
2025-02-22 15:18:12,Gyroscope: X: -55335.00 Y: -15960.00 Z: 46847.50
2025-02-22 15:18:12,933
2025-02-22 15:18:13,Accelerometer: X: 113.46 Y: 261.32 Z: 950.87
2025-02-22 15:18:13,Gyroscope: X: 26932.50 Y: -159407.50 Z: -50225.00
2025-02-22 15:18:13,31
2025-02-22 15:18:14,Accelerometer: X: 125.90 Y: 415.90 Z: 959.41
2025-02-22 15:18:14,Gyroscope: X: -18515.00 Y: 83685.00 Z: 48807.50
2025-02-22 15:18:14,932
2025-02-22 15:18:15,Accelerometer: X: 146.89 Y: -935.74 Z: 53.19
2025-02-22 15:18:15,Gyroscope: X: -42420.00 Y: -3202.50 Z: 11550.00
2025-02-22 15:18:15,933
2025-02-22 15:18:16,Accelerometer: X: 54.29 Y: -130.66 Z: 1058.72
2025-02-22 15:18:16,Gyroscope: X: 41020.00 Y: -12687.50 Z: -2712.50
2025-02-22 15:18:16,934
2025-02-22 15:18:17,Accelerometer: X: 8.30 Y: 24.89 Z: 1058.47
2025-02-22 15:18:17,Gyroscope: X: -37712.50 Y: 3027.50 Z: -4585.00
2025-02-22 15:18:17,935
2025-02-22 15:18:18,Accelerometer: X: 201.30 Y: -867.05 Z: 332.82
2025-02-22 15:18:18,Gyroscope: X: -21315.00 Y: -13772.50 Z: -11830.00
2025-02-22 15:18:18,933
2025-02-22 15:18:19,Accelerometer: X: 311.22 Y: -919.88 Z: -280.97
2025-02-22 15:18:19,Gyroscope: X: 4777.50 Y: 665.00 Z: -1540.00
2025-02-22 15:18:19,934
2025-02-22 15:18:20,Accelerometer: X: 336.35 Y: -178.36 Z: 924.88
2025-02-22 15:18:20,Gyroscope: X: 95847.50 Y: 43890.00 Z: -27737.50
2025-02-22 15:18:21,935
2025-02-22 15:18:21,Accelerometer: X: 219.11 Y: 346.97 Z: 950.38
2025-02-22 15:18:21,Gyroscope: X: -8995.00 Y: 1120.00 Z: -2555.00
2025-02-22 15:18:21,933
2025-02-22 15:18:22,Accelerometer: X: 364.66 Y: -685.52 Z: 474.46
2025-02-22 15:18:22,Gyroscope: X: -106505.00 Y: -46707.50 Z: 9362.50
2025-02-22 15:18:23,933
2025-02-22 15:18:23,Accelerometer: X: 299.75 Y: -836.19 Z: -479.46
2025-02-22 15:18:23,Gyroscope: X: 2292.50 Y: -1032.50 Z: -1085.00
2025-02-22 15:18:23,934
2025-02-22 15:18:24,Accelerometer: X: 425.90 Y: -760.55 Z: 39.16
2025-02-22 15:18:24,Gyroscope: X: 189087.50 Y: 80710.00 Z: 6212.50
2025-02-22 15:18:25,934
2025-02-22 15:18:25,Accelerometer: X: 191.54 Y: 269.50 Z: 979.78
2025-02-22 15:18:25,Gyroscope: X: 3290.00 Y: 1645.00 Z: -1295.00
2025-02-22 15:18:26,934
2025-02-22 15:18:26,Accelerometer: X: 166.04 Y: 339.04 Z: 1012.72
2025-02-22 15:18:26,Gyroscope: X: -19792.50 Y: 11672.50 Z: -3867.50
2025-02-22 15:18:27,933
2025-02-22 15:18:27,Accelerometer: X: 332.08 Y: -837.65 Z: -301.83
2025-02-22 15:18:28,Gyroscope: X: -47915.00 Y: -24710.00 Z: 18392.50
2025-02-22 15:18:28,933
2025-02-22 15:18:28,Accelerometer: X: 351.36 Y: -293.41 Z: 913.29
2025-02-22 15:18:28,Gyroscope: X: 126997.50 Y: 40145.00 Z: -17727.50
2025-02-22 15:18:29,933
2025-02-22 15:18:29,Accelerometer: X: 62.71 Y: 286.21 Z: 1174.62
2025-02-22 15:18:30,Gyroscope: X: -167912.50 Y: -35070.00 Z: -29925.00
2025-02-22 15:18:30,934
2025-02-22 15:18:30,Accelerometer: X: 342.33 Y: -900.73 Z: -237.17
2025-02-22 15:18:31,Gyroscope: X: -5477.50 Y: 9012.50 Z: -37677.50
2025-02-22 15:18:31,933
2025-02-22 15:18:31,Accelerometer: X: 510.69 Y: -883.28 Z: -17.08
2025-02-22 15:18:32,Gyroscope: X: -875.00 Y: -6282.50 Z: -2152.50
2025-02-22 15:18:32,933
2025-02-22 15:18:32,Accelerometer: X: 484.95 Y: -898.53 Z: 9.76
2025-02-22 15:18:33,Gyroscope: X: -1505.00 Y: 1365.00 Z: 1295.00
2025-02-22 15:18:33,935
2025-02-22 15:18:33,Accelerometer: X: 433.59 Y: -843.02 Z: -58.32
2025-02-22 15:18:34,Gyroscope: X: 195825.00 Y: -8942.50 Z: 6475.00
2025-02-22 15:18:34,935
2025-02-22 15:18:34,Accelerometer: X: 276.09 Y: 495.08 Z: 824.35
2025-02-22 15:18:35,Gyroscope: X: -12407.50 Y: 11427.50 Z: -12950.00
2025-02-22 15:18:35,934
2025-02-22 15:18:35,Accelerometer: X: 98.58 Y: 530.46 Z: 884.74
2025-02-22 15:18:36,Gyroscope: X: -19740.00 Y: -16380.00 Z: 2975.00
2025-02-22 15:18:36,934
2025-02-22 15:18:37,Accelerometer: X: 142.74 Y: 439.93 Z: 897.92
2025-02-22 15:18:37,Gyroscope: X: 1470.00 Y: -472.50 Z: -5880.00
2025-02-22 15:18:37,933
2025-02-22 15:18:37,Accelerometer: X: 141.89 Y: 510.94 Z: 863.27
2025-02-22 15:18:38,Gyroscope: X: 52.50 Y: -315.00 Z: 1295.00
2025-02-22 15:18:38,933
2025-02-22 15:18:39,Accelerometer: X: 163.85 Y: 498.61 Z: 853.63
2025-02-22 15:18:39,Gyroscope: X: 2345.00 Y: 1330.00 Z: -962.50
2025-02-22 15:18:39,933
2025-02-22 15:18:40,Accelerometer: X: 363.19 Y: -321.84 Z: -667.10
2025-02-22 15:18:40,Gyroscope: X: -9345.00 Y: -34247.50 Z: 38517.50
2025-02-22 15:18:40,933
2025-02-22 15:18:41,Accelerometer: X: -43.07 Y: 452.86 Z: 848.14
2025-02-22 15:18:41,Gyroscope: X: -1470.00 Y: 472.50 Z: -3990.00
2025-02-22 15:18:41,933
2025-02-22 15:18:42,Accelerometer: X: -20.25 Y: 524.84 Z: 859.73
2025-02-22 15:18:42,Gyroscope: X: -7682.50 Y: 5180.00 Z: 15120.00
2025-02-22 15:18:42,934
2025-02-22 15:18:43,Accelerometer: X: -17.81 Y: 524.60 Z: 847.78
2025-02-22 15:18:43,Gyroscope: X: 770.00 Y: 1715.00 Z: -1837.50
2025-02-22 15:18:43,934
2025-02-22 15:18:44,Accelerometer: X: 24.64 Y: 477.26 Z: 940.74
2025-02-22 15:18:44,Gyroscope: X: 5635.00 Y: -9257.50 Z: 6265.00
2025-02-22 15:18:44,933
2025-02-22 15:18:45,Accelerometer: X: 91.38 Y: 401.14 Z: 926.83
2025-02-22 15:18:45,Gyroscope: X: -840.00 Y: -5215.00 Z: -3727.50
2025-02-22 15:18:45,42
2025-02-22 15:18:46,Accelerometer: X: 133.83 Y: 384.30 Z: 925.86
2025-02-22 15:18:46,Gyroscope: X: -6107.50 Y: -4287.50 Z: 1470.00
2025-02-22 15:18:47,23
2025-02-22 15:18:47,Accelerometer: X: 181.90 Y: 370.88 Z: 924.15
2025-02-22 15:18:47,Gyroscope: X: 315.00 Y: -2712.50 Z: 892.50
2025-02-22 15:18:47,22
2025-02-22 15:18:48,Accelerometer: X: 194.59 Y: 339.89 Z: 935.13
2025-02-22 15:18:48,Gyroscope: X: 0.00 Y: -245.00 Z: -70.00
2025-02-22 15:18:49,22
2025-02-22 15:18:49,Accelerometer: X: 185.32 Y: 344.53 Z: 934.28
2025-02-22 15:18:49,Gyroscope: X: 227.50 Y: 350.00 Z: -1890.00
2025-02-22 15:18:49,23
2025-02-22 15:18:50,Accelerometer: X: 184.83 Y: 346.24 Z: 933.30
2025-02-22 15:18:50,Gyroscope: X: -192.50 Y: 1277.50 Z: -1032.50
2025-02-22 15:18:50,25
2025-02-22 15:18:51,Accelerometer: X: 185.93 Y: 351.48 Z: 936.84
2025-02-22 15:18:51,Gyroscope: X: -1925.00 Y: -612.50 Z: -1277.50
2025-02-22 15:18:52,25
2025-02-22 15:18:52,Accelerometer: X: 179.10 Y: 340.26 Z: 936.35
2025-02-22 15:18:52,Gyroscope: X: 1330.00 Y: -630.00 Z: -1452.50
2025-02-22 15:18:53,23
2025-02-22 15:18:53,Accelerometer: X: 247.54 Y: 46.60 Z: 979.42
2025-02-22 15:18:53,Gyroscope: X: 10132.50 Y: -6912.50 Z: 2852.50
2025-02-22 15:18:54,23
2025-02-22 15:18:54,Accelerometer: X: 71.25 Y: 133.22 Z: 1010.40
2025-02-22 15:18:54,Gyroscope: X: 4340.00 Y: -10692.50 Z: 13667.50
2025-02-22 15:18:55,934
2025-02-22 15:18:55,Accelerometer: X: 64.54 Y: 109.07 Z: 1012.36
2025-02-22 15:18:56,Gyroscope: X: 1400.00 Y: -6247.50 Z: 4970.00
2025-02-22 15:18:56,935
2025-02-22 15:18:56,Accelerometer: X: 159.58 Y: 192.27 Z: 987.96
2025-02-22 15:18:56,Gyroscope: X: -14280.00 Y: 2432.50 Z: 4655.00
2025-02-22 15:18:57,934
2025-02-22 15:18:57,Accelerometer: X: -0.61 Y: 249.12 Z: 975.27
2025-02-22 15:18:58,Gyroscope: X: 30222.50 Y: 4252.50 Z: 10885.00
2025-02-22 15:18:58,934
2025-02-22 15:18:58,Accelerometer: X: 126.76 Y: 353.56 Z: 943.91
2025-02-22 15:18:59,Gyroscope: X: -1207.50 Y: 525.00 Z: -6055.00
2025-02-22 15:18:59,934
2025-02-22 15:18:59,Accelerometer: X: 73.57 Y: 305.85 Z: 964.78
2025-02-22 15:19:00,Gyroscope: X: -4252.50 Y: 17.50 Z: -4340.00
2025-02-22 15:19:00,933
2025-02-22 15:19:00,Accelerometer: X: 74.05 Y: 303.54 Z: 965.51
2025-02-22 15:19:01,Gyroscope: X: 5425.00 Y: -1890.00 Z: 6912.50
2025-02-22 15:19:01,935
2025-02-22 15:19:01,Accelerometer: X: 636.96 Y: 450.42 Z: 566.81
2025-02-22 15:19:02,Gyroscope: X: 38360.00 Y: -138442.50 Z: -11952.50
2025-02-22 15:19:02,933
2025-02-22 15:19:03,Accelerometer: X: 514.72 Y: 219.11 Z: -815.94
2025-02-22 15:19:03,Gyroscope: X: -50592.50 Y: 14385.00 Z: -4620.00
2025-02-22 15:19:03,933
2025-02-22 15:19:04,Accelerometer: X: 539.12 Y: 58.80 Z: -823.62
2025-02-22 15:19:04,Gyroscope: X: -16537.50 Y: 49052.50 Z: -49542.50
2025-02-22 15:19:04,933
2025-02-22 15:19:04,Accelerometer: X: 179.34 Y: -7.32 Z: -983.81
2025-02-22 15:19:05,Gyroscope: X: 24080.00 Y: 36960.00 Z: -22977.50
2025-02-22 15:19:05,934
2025-02-22 15:19:06,Accelerometer: X: 283.41 Y: 57.83 Z: -935.74
2025-02-22 15:19:06,Gyroscope: X: -4025.00 Y: 3920.00 Z: -280.00
2025-02-22 15:19:06,933
2025-02-22 15:19:07,Accelerometer: X: 211.55 Y: 9.15 Z: -951.84
2025-02-22 15:19:07,Gyroscope: X: -6107.50 Y: -34090.00 Z: -6982.50
2025-02-22 15:19:07,933
2025-02-22 15:19:08,Accelerometer: X: 219.84 Y: 63.07 Z: -948.79
2025-02-22 15:19:08,Gyroscope: X: 1925.00 Y: 682.50 Z: 210.00
2025-02-22 15:19:08,933
2025-02-22 15:19:09,Accelerometer: X: 238.75 Y: 81.74 Z: -943.43
2025-02-22 15:19:09,Gyroscope: X: 35.00 Y: 2275.00 Z: 1680.00
2025-02-22 15:19:09,934
2025-02-22 15:19:10,Accelerometer: X: 231.07 Y: 105.90 Z: -941.11
2025-02-22 15:19:10,Gyroscope: X: 770.00 Y: 3377.50 Z: -3692.50
2025-02-22 15:19:10,934
2025-02-22 15:19:11,Accelerometer: X: 258.64 Y: 39.28 Z: -941.60
2025-02-22 15:19:11,Gyroscope: X: 17307.50 Y: -13562.50 Z: -1610.00
2025-02-22 15:19:11,933
2025-02-22 15:19:12,Accelerometer: X: 218.87 Y: 22.08 Z: -942.21
2025-02-22 15:19:12,Gyroscope: X: 20125.00 Y: -49297.50 Z: -37310.00
2025-02-22 15:19:12,933
2025-02-22 15:19:13,Accelerometer: X: 237.78 Y: 103.21 Z: -947.94
2025-02-22 15:19:13,Gyroscope: X: -1120.00 Y: 5040.00 Z: 630.00
2025-02-22 15:19:13,933
2025-02-22 15:19:14,Accelerometer: X: 208.13 Y: 117.61 Z: -930.62
2025-02-22 15:19:14,Gyroscope: X: -7647.50 Y: -6807.50 Z: -7297.50
2025-02-22 15:19:15,933
2025-02-22 15:19:15,Accelerometer: X: 268.64 Y: 69.42 Z: -931.96
2025-02-22 15:19:15,Gyroscope: X: -2572.50 Y: -14315.00 Z: -2660.00
2025-02-22 15:19:15,933
2025-02-22 15:19:16,Accelerometer: X: 352.34 Y: 92.60 Z: -888.89
2025-02-22 15:19:16,Gyroscope: X: -2677.50 Y: -45535.00 Z: 25095.00
2025-02-22 15:19:17,933
2025-02-22 15:19:17,Accelerometer: X: 250.83 Y: 96.01 Z: -963.56
2025-02-22 15:19:17,Gyroscope: X: -9677.50 Y: -7595.00 Z: -12057.50
2025-02-22 15:19:18,934
2025-02-22 15:19:18,Accelerometer: X: 137.86 Y: -80.52 Z: -979.66
2025-02-22 15:19:18,Gyroscope: X: -18987.50 Y: -9047.50 Z: -1785.00
2025-02-22 15:19:19,934
2025-02-22 15:19:19,Accelerometer: X: 180.56 Y: 52.58 Z: -963.56
2025-02-22 15:19:19,Gyroscope: X: -1067.50 Y: 2975.00 Z: -2047.50
2025-02-22 15:19:20,935
2025-02-22 15:19:20,Accelerometer: X: 149.57 Y: 84.67 Z: -960.38
2025-02-22 15:19:20,Gyroscope: X: 3692.50 Y: -2257.50 Z: -1067.50
2025-02-22 15:19:21,933
2025-02-22 15:19:21,Accelerometer: X: 135.05 Y: 70.03 Z: -966.97
2025-02-22 15:19:21,Gyroscope: X: -1487.50 Y: -770.00 Z: 87.50
2025-02-22 15:19:22,933
2025-02-22 15:19:22,Accelerometer: X: 124.20 Y: 69.54 Z: -969.41
2025-02-22 15:19:23,Gyroscope: X: 1295.00 Y: 2362.50 Z: 1365.00
2025-02-22 15:19:23,933
2025-02-22 15:19:23,Accelerometer: X: 306.71 Y: 63.93 Z: -874.86
2025-02-22 15:19:23,Gyroscope: X: 11672.50 Y: -115167.50 Z: -25235.00
2025-02-22 15:19:24,933
2025-02-22 15:19:24,Accelerometer: X: 213.50 Y: 11.71 Z: -1110.93
2025-02-22 15:19:25,Gyroscope: X: -70350.00 Y: 58240.00 Z: 24902.50
2025-02-22 15:19:25,933
2025-02-22 15:19:25,Accelerometer: X: 180.32 Y: 497.76 Z: -852.29
2025-02-22 15:19:25,Gyroscope: X: 5512.50 Y: -28910.00 Z: -9677.50
2025-02-22 15:19:26,934
2025-02-22 15:19:26,Accelerometer: X: 810.32 Y: 447.74 Z: -132.98
2025-02-22 15:19:27,Gyroscope: X: 23660.00 Y: 14665.00 Z: 91875.00
2025-02-22 15:19:27,934
2025-02-22 15:19:27,Accelerometer: X: 947.94 Y: 139.08 Z: 298.29
2025-02-22 15:19:28,Gyroscope: X: 14087.50 Y: 227.50 Z: -122.50
2025-02-22 15:19:28,935
2025-02-22 15:19:28,Accelerometer: X: 964.17 Y: 136.40 Z: 252.54
2025-02-22 15:19:29,Gyroscope: X: 22715.00 Y: -27475.00 Z: 25672.50
2025-02-22 15:19:29,933
2025-02-22 15:19:29,Accelerometer: X: 973.93 Y: 36.60 Z: -210.57
2025-02-22 15:19:30,Gyroscope: X: 280.00 Y: -9030.00 Z: 15242.50
2025-02-22 15:19:30,934
2025-02-22 15:19:31,Accelerometer: X: 995.76 Y: 71.49 Z: -145.67
2025-02-22 15:19:31,Gyroscope: X: -2065.00 Y: 7017.50 Z: -630.00
2025-02-22 15:19:31,934
2025-02-22 15:19:32,Accelerometer: X: 992.35 Y: 82.11 Z: -78.32
